x,y,z,Sx,Sy,Sz
0,0,0,0.96347682348417596,-0.0089691214933395134,0.26764148682235273
1,0,0,0.94079606493161538,0.21054673063577709,0.26565548823198315
2,0,0,0.51099872200312413,-0.34509881119233865,0.78726559471680735
3,0,0,0.60990854884914036,-0.74865601364411838,0.25985714397574994
4,0,0,0.9480381613916623,-0.25977183187098418,0.18369060920882613
5,0,0,0.84949484194063429,0.40935221786348486,0.33285022945238119
6,0,0,0.66621516242837542,0.10346584190393997,-0.73854734236177599
7,0,0,0.64770643492035695,0.68893383645617035,-0.32534065707892146
0,1,0,0.30848097021483889,0.94724555777704655,0.086978987617492537
1,1,0,0.34240155217731966,-0.13977206733924494,0.92909899701715093
2,1,0,-0.0078794557669423244,-0.83107090436750741,0.55611065993252662
3,1,0,0.96093726637643362,-0.27587617972985257,-0.022178898679814884
4,1,0,0.84188317476164187,-0.30743579323396769,-0.44352672195918497
5,1,0,0.9034892915192656,0.33091464668478571,-0.27240153582441345
6,1,0,0.96142226865323432,0.22620547766078467,-0.15651933814683813
7,1,0,0.33006509433850367,0.85828820707987818,0.39293560170455766
0,2,0,0.48623109614661519,0.67161799644793174,0.55902467565155567
1,2,0,0.15011815336262177,-0.11295110681353664,0.98219478083554979
2,2,0,0.19291708438664268,-0.50787298969825678,0.83955227644662578
3,2,0,0.041254425190101682,-0.86211879188016804,-0.5050240203092462
4,2,0,0.66737911603021038,-0.6885820062388629,-0.28365460717357965
5,2,0,0.84846803530310944,0.20152647025559514,-0.48937620993996261
6,2,0,0.78863471252612505,0.42493989221011713,-0.44438876921822668
7,2,0,-0.23672504670050157,0.43517228391995022,0.86866929010558425
0,3,0,0.59571700257659732,0.16939217933518655,0.78512899731269037
1,3,0,0.83429118411797765,-0.16414965543080845,0.52632034990580578
2,3,0,0.87229379409637731,-0.38411870001917386,0.30258281688907362
3,3,0,0.070173590857528459,-0.74758736634150813,-0.66044590757512323
4,3,0,0.74006256775968027,-0.33950767337215715,-0.58055312894030064
5,3,0,0.2994309844340704,0.7693574035969164,-0.5642962618088615
6,3,0,0.58295287796399209,0.81185754223405482,-0.032454170628426406
7,3,0,0.072569282335591401,0.92137191626228143,0.38184747109869521
0,4,0,0.65256156360737816,0.43289653277133611,0.62190352758032297
1,4,0,0.40431132871469849,-0.72840469535892283,0.55313556136993236
2,4,0,0.5462466664504767,-0.83639930716809718,-0.045285520428378703
3,4,0,0.22751424649780089,-0.94595745118106711,-0.23108822599941589
4,4,0,0.41945719100402312,-0.72370876273475993,-0.54799752887758313
5,4,0,0.57310143178795236,0.38213810390148184,-0.72493118185740868
6,4,0,0.21939932856292466,0.58571001015389956,-0.78026131432466694
7,4,0,0.51021577245591754,0.85735243950632278,0.068019556083296809
0,5,0,0.90733908437652777,-0.15237461548624356,0.39181342820044346
1,5,0,0.9376564035299354,-0.31360150147824056,0.14984848077274585
2,5,0,0.54640215384737567,-0.8120798869187964,0.20486811253317003
