x,y,z,Sx,Sy,Sz
0,0,0,0.16101783134339615,0.65230073581176629,0.74065984638624627
1,0,0,-0.20159156524265592,0.036523681222264327,0.97878846618306159
2,0,0,-0.18916703278244279,-0.41038388011517341,0.89207673697384438
3,0,0,0.40854056657618409,0.45341626415502095,0.79215421280285758
4,0,0,0.29941075665267353,0.92830635978828735,-0.22045521354073827
5,0,0,-0.99517576501710669,0.095261633542334703,0.023460986711188101
6,0,0,-0.26409251198377037,0.92513413009549494,-0.27273061149521516
7,0,0,-0.51317208896836808,0.81893306197223525,0.25691058193974875
8,0,0,0.20514428297281123,-0.90123957949914757,0.38168448161769836
9,0,0,-0.11744439548146855,-0.68990200340996777,-0.71431228441131078
10,0,0,-0.736767284765111,-0.48277596611214013,0.47339342480048846
11,0,0,0.90500357054985747,-0.10291193009556059,-0.41276830296913025
12,0,0,0.60074650234430571,0.016854058843441773,-0.79926189739132747
13,0,0,-0.80039046663711944,0.13761380896090469,-0.58347025673952402
14,0,0,-0.37186044683695835,0.78522934648892306,-0.49511077698914674
15,0,0,0.22477167666829631,0.61436387774581414,-0.75632976874432856
16,0,0,-0.8523015023116377,0.0089342593562591471,-0.52297450049412597
17,0,0,-0.92861819807256973,-0.2618574172439524,0.26286676329041792
18,0,0,-0.55245009286823576,0.44866130743389082,-0.70249692248549367
19,0,0,0.36328335908886361,-0.51861556791266272,-0.77399166256991303
20,0,0,0.71351306922033775,-0.62894920387977848,0.30874260961319644
21,0,0,-0.16382997093535775,-0.98493240528931114,0.055388605636287322
22,0,0,0.61686197783676555,-0.52124341428888743,0.58973434982183048
23,0,0,-0.35966064907745066,0.018469264458704993,-0.93290037183803365
24,0,0,0.61897108939646206,0.71951714897660424,-0.31491246850503746
25,0,0,0.33865266727526666,0.54346376425569187,0.76808951814771009
26,0,0,0.76952405844818639,-0.59194442951228843,0.23965499335253573
27,0,0,0.76578160945090545,-0.64284209644945933,-0.01823638284433543
28,0,0,-0.66188330732142775,-0.45670782026627488,0.59441437936583974
29,0,0,0.41154059552986033,-0.51926534889153309,0.74899788762818442
30,0,0,0.051191562713997968,0.51894545576806217,-0.85327313203017074
31,0,0,-0.10513666197765596,-0.1742094948180675,0.97907984057656405
0,1,0,0.94374168010593718,0.29283171713197043,0.15362690738397553
1,1,0,0.85832672721198067,0.51004215404095687,-0.055966333226601959
2,1,0,0.97301310076756897,-0.023793897256258131,0.22951983833220091
3,1,0,0.44237390083069755,0.16654531730158875,-0.88123095108418958
4,1,0,-0.43556577018272291,-0.20019816672228102,-0.87761218877484215
5,1,0,-0.93299188946580258,0.35378736833670987,0.066035083072689085
6,1,0,0.70021866322665294,-0.16758855350258106,0.69397975503900089
7,1,0,0.88962060571815715,0.01596538484506194,0.45642116993891563
8,1,0,-0.20126593590663575,0.67096839100137673,0.71364798137502616
9,1,0,0.84020249444740991,0.48598841878807086,-0.2405722867003206
10,1,0,-0.022924530174514308,-0.80428510135040732,0.59380126444968351
11,1,0,0.85882886677135639,-0.32744959647760019,0.39394128923849131
12,1,0,0.75557511205068395,0.39079753265865419,-0.52572192128301498
13,1,0,0.98796567331312646,-0.044625789486021666,-0.1480958043554586
14,1,0,-0.7429072362335748,-0.0033445530025732451,0.66938602638313605
15,1,0,0.46142944060705038,0.48029397300640936,-0.74592263059568276
16,1,0,0.34373012674135978,0.938449658867888,0.034085741023386511
17,1,0,-0.80809543042332965,0.55164442798784508,0.20656766542442406
18,1,0,-0.15491614424114386,-0.61493929361392974,-0.77320802726242976
19,1,0,-0.095311318940498074,0.50414780117790081,-0.85834185908023297
20,1,0,0.84432498668129019,-0.4338842549366701,-0.31441973567778797
21,1,0,0.61472212773230128,-0.66655266668514079,0.42169212491010527
22,1,0,0.81215113412825679,-0.49446140774435876,0.30970704155000006
23,1,0,0.74192541571795234,0.6572537153058986,-0.13253011442059653
24,1,0,0.78994595591471872,0.55535156246085793,-0.25994235669906746
25,1,0,0.51634000137475722,-0.72542416153654521,0.45514040563249952
26,1,0,-0.096327340756823851,-0.9717622425593152,0.21540470598111208
27,1,0,0.84155264128048635,0.4600546699503214,0.28308806511532469
28,1,0,0.58002617261441247,-0.4558335063573804,0.67511884402985811
29,1,0,0.31652287771392512,0.40934610389537701,-0.85571551061633278
30,1,0,-0.80819860409942157,0.26643706577076581,-0.52519168530662297
31,1,0,-0.47921640706562468,-0.86639933177664152,0.14037034265151269
0,2,0,-0.33861109193358524,0.62520257758851783,-0.70318153089811641
1,2,0,0.15454999746116052,0.24044625499008743,-0.95827965476994104
2,2,0,-0.35953396335757465,0.64917423760470783,-0.67030451171295313
3,2,0,0.56936014156192472,-0.17678275762925064,0.80285545760465671
4,2,0,0.28671251369000855,-0.7606596896233373,-0.58240258505237164
5,2,0,-0.16997395351634334,0.67591221981815008,-0.71711332871905609
6,2,0,0.65800396726241284,0.35332410133906739,-0.6649758330043779
7,2,0,0.11269530501089282,-0.90346327866781895,0.41358659592314745
8,2,0,0.65913503717110955,-0.33201523959945101,-0.67476431696345596
9,2,0,0.69512522135807298,0.64333768894510446,-0.3208076442584592
10,2,0,0.87881316531333042,-0.37177620352435053,0.29911515335232669
11,2,0,0.9794264704129253,-0.17211177816715151,-0.10536282489863499
12,2,0,-0.25795397773833834,0.18692472577366173,-0.94790236430943164
13,2,0,0.071268859193895681,-0.18327875202685132,-0.98047419586885642
14,2,0,-0.63861446662839993,0.30446893459424074,-0.70673207857007059
15,2,0,-0.41160761738658475,-0.16414241078651787,0.89645771695631538
16,2,0,0.88004901528426061,0.41060868410821022,0.23856705395365832
17,2,0,0.27634863774168378,-0.26510792003580158,0.92376903019781231
18,2,0,-0.25411177504218918,-0.93544977443343158,0.24568460533242556
19,2,0,-0.29034488387472862,-0.94183656847056829,-0.16924457657294442
20,2,0,0.82248565060094703,-0.19109822410068977,-0.53572271120524617
21,2,0,-0.15993878698961561,-0.68708266886291003,-0.7087573566210873
22,2,0,0.5970300865395648,-0.086654765994803498,-0.7975249383542472
23,2,0,-0.65406558459941289,-0.75347781214543408,0.066853553736195032
24,2,0,-0.82904446077959038,0.36911792605921123,0.42004432946109993
25,2,0,-0.29656759468008054,-0.85884637367365013,0.41764885755056569
26,2,0,-0.27999146763610877,0.90225536705009957,-0.32793296674818778
27,2,0,0.46076528719261239,-0.74640245720681386,0.48018613265476545
28,2,0,-0.25827148178441289,-0.90158792607406413,0.34703753868184306
29,2,0,-0.70454552891682709,-0.66424030042072291,-0.24980076256948547
30,2,0,-0.37676693210167228,0.52135733274461937,-0.76565867752420225
31,2,0,-0.88895638389075637,-0.030831373398065083,-0.45695292312694441
0,3,0,-0.33848297967140001,-0.44127477891667183,-0.83108714462733269
1,3,0,-0.43362368647023974,0.6237886523059083,-0.65027549222336367
2,3,0,-0.77121927943520063,0.5741876201690127,0.27482612661844141
3,3,0,0.81898588669831451,-0.42437353472310163,-0.38622431359974774
4,3,0,-0.066805919366979327,-0.27603398337864876,-0.95882334616844245
5,3,0,-0.88400901699329892,-0.21017706904359842,-0.4175567716164878
6,3,0,0.86182573811274255,-0.1137204593461299,-0.49429146690240533
7,3,0,0.25630602351947496,-0.057053547277976499,-0.96491041814804446
8,3,0,0.96421645608554551,0.10444709610431972,0.24367484467873707
9,3,0,0.86956945127891283,-0.41262796379216521,0.27126948390709621
10,3,0,0.96162822542094772,-0.25073454108184601,0.11137031014698351
11,3,0,0.66520605656533394,0.72728469546009122,-0.16899075139876824
12,3,0,0.12726982246479637,-0.37350006886764497,-0.91885803628506391
13,3,0,-0.7506398199160671,0.66066012087266346,0.0082501784764003779
14,3,0,-0.87851275539450502,0.38655774944226828,-0.28069279462658708
15,3,0,-0.14979048465704392,-0.28995659695888298,0.94524493258955478
16,3,0,-0.98537384367713188,0.040421204075819887,0.16554308942996163
17,3,0,-0.58960444976230431,0.24337143945671127,0.77015383870838361
18,3,0,0.584800790938513,-0.41593094114809592,0.69642622517632746
19,3,0,-0.86772882382758376,-0.43454904084585966,-0.24127540156166241
20,3,0,-0.91157610859901617,-0.1541883360868066,-0.38112328090298675
21,3,0,0.1881872806705098,0.52091536991177778,-0.83260598411464382
22,3,0,0.7272275457095041,0.48280834976220666,-0.48788953069442487
23,3,0,-0.61877763032955824,0.72531495547061753,0.30171585900378656
24,3,0,0.036255159350888889,0.71839493810205524,0.69469005774502501
25,3,0,-0.56565424442873657,0.30659729026209137,0.76552816888975306
26,3,0,0.73047025707323021,0.46503008146026614,0.50016020120400151
27,3,0,0.59744023559677939,0.2496645667728053,-0.76205824514154585
28,3,0,0.44416490441976808,-0.82479060832735729,0.34991140321053638
29,3,0,-0.61506353942708381,-0.76547964257046686,0.18904433151411407
30,3,0,-0.18632022777704357,-0.98109179330674023,-0.052380013624236818
31,3,0,0.81571871271679985,-0.25321999584313998,-0.52007943184560479
0,4,0,-0.96614815438184931,-0.17188486152814292,0.19238850839381566
1,4,0,0.25863952655790834,0.82296305677346837,0.50580371932990975
2,4,0,-0.16769975418646732,0.68048133520366305,0.71331756243992661
3,4,0,0.67996707926830979,-0.50702206895277757,0.52969179029523283
4,4,0,0.26510709056564263,-0.80573403012928091,0.52963280036592086
5,4,0,0.0080154287895226068,0.63560381774424968,0.77197379474322492
6,4,0,-0.18471115450427658,0.23611683592142074,0.9540076672627712
7,4,0,0.59493453137131325,-0.44939766752762306,0.66640426154304255
8,4,0,0.328024581964795,0.41156077113892064,-0.85030441918548128
9,4,0,0.12679096246752969,0.74701951032027947,-0.6525993434239783
10,4,0,0.82316123795953866,-0.19840494579612633,0.5320160277703635
11,4,0,0.91488734551848694,-0.39868644702209033,0.063484344298722253
12,4,0,0.06665881466146574,0.31930899030604615,-0.94530332229272418
13,4,0,-0.69510979092024494,0.66218454841002405,-0.2798821223547977
14,4,0,-0.77402338866162002,0.21039535734132811,0.59717801986844565
15,4,0,-0.052168835919182852,-0.76687361260344289,-0.63967435062802258
16,4,0,-0.62799473851571852,0.67879456788567183,-0.38060549523815163
17,4,0,0.65787031431677401,-0.30888971457387565,0.68687247271325302
18,4,0,0.25990201220355552,0.024968912404944265,0.96531212437524949
19,4,0,-0.10838983653135599,-0.16948115890815663,0.97955488876930952
20,4,0,0.084824075480257791,-0.99626253726816327,0.016304387597245319
21,4,0,-0.80889397887195846,-0.35711224752830717,-0.46707748137752547
22,4,0,0.23089304485329745,0.90388157613982889,0.3601201162853197
23,4,0,-0.51519963991306195,0.83802126693903367,-0.17969331426446603
24,4,0,-0.91414723712088097,-0.32233628353881016,0.245833580250233
25,4,0,-0.095979218453605963,-0.27497225822882743,-0.95664949005870181
26,4,0,0.85063434533557603,-0.42699935390499466,-0.30674543566324369
27,4,0,-0.008080030746776606,0.42342723696625506,-0.90589408216317113
28,4,0,-0.033133964599342168,-0.69909949377728231,0.7142562832697219
29,4,0,-0.47710787473964034,-0.87096283236738736,0.11743858180343403
30,4,0,-0.28829966324800771,-0.6419068092193233,-0.71052019848062931
31,4,0,-0.42934616281926441,-0.75403364259545036,0.49708665070248093
0,5,0,0.56381639561434937,-0.58831372116123504,0.57965337705379094
