x,y,z,Sx,Sy,Sz
0,0,0,0.47073882762332847,-0.24449567996439586,0.84771859637887037
1,0,0,0.87043678760632859,0.011236957658007059,-0.49215193747883135
2,0,0,0.3220850934700149,-0.94278048613621324,-0.086175098057254526
3,0,0,0.862508316031527,0.25841253553218319,-0.4350889176436098
4,0,0,0.31940888933850492,0.7616743024100352,0.56376432882874861
5,0,0,-0.12959240613276787,-0.18766159144163944,0.97364723353497551
6,0,0,-0.4071261686132609,0.81381819605571193,0.41466640399110394
7,0,0,0.93132727463397069,0.35151736110218607,-0.09521056856576296
8,0,0,0.76095729037439896,0.0078996484731673963,0.64875388074373275
9,0,0,0.62744181994324122,-0.43985125524934787,-0.64253220607366157
10,0,0,0.61896813110068616,0.10326110422156234,-0.77859848255481956
11,0,0,0.66387194965631635,0.24635640486783217,-0.70610378574266153
12,0,0,0.87999251518757104,0.47495976146064728,-0.0051379185569432936
13,0,0,0.89169332154777547,0.40013416427658499,-0.2116026249501046
14,0,0,0.2505555595322751,0.96596594643631362,-0.064278316039436817
15,0,0,0.90586783998713494,0.17941435221232432,-0.38368469698083446
16,0,0,-0.53801932214846782,0.82242677143119802,0.18479560229658878
17,0,0,-0.23321630151233369,-0.56358349955461995,0.7924542862138334
18,0,0,0.097065791051816397,-0.8064611249358421,0.58326553659092661
19,0,0,-0.86666044725016123,-0.49804940272416204,-0.029094013443593879
20,0,0,0.20510781352821408,-0.36117563158961113,-0.90966089724441879
21,0,0,-0.12524802410986396,-0.36349227791327027,-0.92313936995125345
22,0,0,0.05794579494229745,-0.96279986227256975,0.26392936565760566
23,0,0,-0.8648499224232703,-0.25830397256365367,-0.43048074224324889
24,0,0,-0.66571643197441399,0.6867231013702384,0.29194693737680594
25,0,0,-0.91323240559793772,0.40673150362140315,0.024001194296874223
26,0,0,-0.32461035331034499,0.24820054270656364,0.91270181829768504
27,0,0,-0.20462172792638672,-0.62281607810358031,0.75513580322753537
28,0,0,-0.34366192175989507,-0.50122492440434008,0.79414737844317007
29,0,0,0.29599759896398792,-0.57557754701315222,-0.76229647039841197
30,0,0,0.91660302428625839,-0.23449988023074317,-0.32380349294140093
31,0,0,0.71479975788739625,-0.21279124785289194,0.6661690408307257
0,1,0,0.41998427311833125,-0.75916881456755669,0.4972684600106444
1,1,0,0.62608704341517663,-0.089672822482628006,-0.7745797563683432
2,1,0,0.61965076340545233,0.23886313994311856,-0.74764786616933132
3,1,0,0.70767458168221142,0.45050173602757748,-0.54428381592423458
4,1,0,0.96187706828418429,0.2030898727857135,-0.18315842618046627
5,1,0,-0.031130713133294772,-0.39269678371495359,0.91914096566290837
6,1,0,0.87486548089780436,0.32528012970952025,0.35889166547805373
7,1,0,0.23818802134075587,0.39695172214780133,0.88639483119751461
8,1,0,0.54824562032592294,-0.19663284653945692,0.81287284580999175
9,1,0,-0.40569380003755084,-0.86762924961262444,0.28745786791758915
10,1,0,-0.34912710847134087,-0.37541908627324438,-0.85858649639521056
11,1,0,-0.16951243648840084,0.66147696948880186,-0.73055715225550744
12,1,0,0.51348612202877641,0.38414279445429078,-0.76731109463678226
13,1,0,0.43044701359184145,0.75798139498915673,-0.49008119055943927
14,1,0,-0.01242463062798429,0.84238047800844207,-0.53873997329326417
15,1,0,-0.069351920835704031,0.9776743161764988,-0.19835131097427564
16,1,0,0.3956483989857254,0.65236216354485976,0.64644098876471467
17,1,0,-0.25004556291654606,-0.91272875618631411,0.32311520251503456
18,1,0,-0.68455615214403642,-0.72877894845992908,0.016251733550337634
19,1,0,-0.10398911241580094,-0.89429057319546434,-0.43523629811023579
20,1,0,-0.2544465585153281,-0.6026523251654452,-0.75635119080516322
21,1,0,-0.64889324954047334,-0.64308245296753563,-0.40667248417622537
22,1,0,0.078707300003332967,-0.97348259846862362,-0.21479476577645443
23,1,0,-0.65878657009156671,-0.74211650196375256,-0.12354494153980208
24,1,0,0.22797387874772795,0.79527910763485499,0.56174642995592328
25,1,0,0.42669083358623011,0.78016053100721239,0.45747620527414579
26,1,0,-0.61822119516840113,0.51222894678581643,0.59617452136035376
27,1,0,-0.29805116830856843,0.034077097322448999,0.95394143033415513
28,1,0,-0.47731489821747497,-0.77541922590669843,0.41339510402748891
29,1,0,0.054376489387628901,-0.22625194297012163,-0.97254987311917429
30,1,0,0.23678500597586302,0.63201821800096603,-0.73789283304548636
31,1,0,0.75777200030565195,0.61999964563325549,-0.20342574804436317
0,2,0,0.70885888937152985,-0.43489454282602236,0.55532496034223622
1,2,0,-0.12765811691862397,0.049144651279622253,-0.9905999234985815
2,2,0,0.23427322344440363,0.90425885931750594,-0.35697615063582555
3,2,0,0.11871597499339337,0.79778093845204734,0.59114472976077426
4,2,0,0.91670330032552338,0.038752979961136781,0.39768488243385003
5,2,0,0.82279333100648022,0.1334115860677349,0.55246039057488294
6,2,0,0.6585109804303706,0.066867268919870326,0.74959459509779691
7,2,0,0.56690325111818685,0.21887922417056982,0.79417415539547731
8,2,0,0.9798946693279813,-0.13870492573705653,0.14341332085578323
9,2,0,-0.57705811978272559,-0.77940062525837761,-0.24400531088416033
10,2,0,-0.02015010733191332,-0.40834355622709234,-0.91260589153386695
11,2,0,0.46181333883374331,-0.26403224471576142,-0.84676762681717266
12,2,0,0.11879101891400305,0.78261082206916011,-0.61107200476343726
13,2,0,-0.30056142078853065,0.95289008245065387,-0.040783858335939428
14,2,0,-0.68748105288900463,0.54993248576167175,0.47428268260881568
15,2,0,-0.020680276570559732,-0.085632154649491005,0.99611217252428508
16,2,0,0.55896820351307941,0.41939287156592814,0.71530704368197418
17,2,0,-0.74524160635136993,-0.19990725629406766,0.63612265880395091
18,2,0,-0.42002711672945453,-0.87375249731201177,0.24522192938838924
19,2,0,0.069732087505652782,-0.90988373464627958,0.40896090937673069
20,2,0,0.54230866387401577,-0.80808262309808609,0.23000823318763247
21,2,0,-0.41104958177498008,-0.87266853485817808,0.26360551889346856
22,2,0,-0.098746919274474113,-0.9775340228145929,-0.18621568186841753
23,2,0,0.93501194736781068,-0.29687091701631946,0.19395957545154666
24,2,0,0.86283119000246322,0.29255237667722878,0.41223227003649038
25,2,0,0.15296732054020032,0.77394163002124627,0.6145041514642583
26,2,0,0.25839940018128682,0.65395438548483786,0.71103685677403494
27,2,0,-0.513795013908658,-0.783555442219251,-0.34936449826963822
28,2,0,0.67336702375751101,-0.41716314704006741,-0.61037018281333089
29,2,0,-0.50527522467151054,-0.014934745045512173,-0.86282901013096458
30,2,0,0.43404825996630858,0.88383562551564787,-0.1744611563918548
