L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,0.69999999999999996,1,1,0,0,0,1,60,80,2,0.69999999999999996,-2.6763203101223785,0.0033441834339615179,0.051083603601197049,0.0016251582974084627,0.15454439082484725,0.8875890467398091,0.93485455903201931,0.33375380953283801,0.0010679273676442538,0.066733720872292068,0.70994873046874996,5.497787143782138,2,7,8
