L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,1.3,1,1,0,0,0,1,60,80,2,0.69999999999999996,-1.8665688538993934,0.0054917152385610402,0.072130614435819862,0.0018788313759783377,0.11122238509247105,0.44474646280712388,0.73095268004066705,0.16380086970627469,0.002614274610968895,0.21533717241088998,0.81453857421874998,5.497787143782138,2,7,8
