L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
16,0.80000000000000004,1,1,0,0,0,1,80,100,2,0.69999999999999996,-2.5468575466812258,0.0013560958270016591,0.021847389716428058,0.0010411499233276655,0.55500449937674423,2.6514948068574276,1.1769573708872403,0.29193441394014935,0.0011147616788811955,0.63625912355943504,0.73295043945312499,0.78539816339744828,2,2,0
