L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,1.2,1,1,0,0,0,1,120,180,2,0.69999999999999996,-2.013870641220076,0.0046660005472395341,0.082888499707244587,0.0016794191276650824,0.21661045296901221,1.128244707138945,1.3933799108377367,0.17868323321822877,0.0020634999764657055,0.32701686934072072,0.80337999131944449,0.78539816339744828,2,1,0
