L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,2.1000000000000001,1,1,0,0,0,1,60,80,2,0.69999999999999996,-1.0310409649868562,0.005459220728345651,0.033125261282323105,0.0015886554098553537,0.049226625438723547,0.30783541940924813,0.27681056819825839,0.039155203579109087,0.0022288756274638308,0.096897444575374109,0.893310546875,5.497787143782138,2,7,8
