L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,1.6000000000000001,1,1,0,0,0,1,120,180,2,0.69999999999999996,-1.3931433423046671,0.0048289931374854104,0.074016736542576289,0.0021056956454065215,0.25539575910243767,0.99534761075148481,0.83949028998772257,0.037875202039606801,0.0012778975575647004,0.094062076855478016,0.85617947048611109,5.497787143782138,2,7,0
