L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,2,1,1,0,0,0,1,60,80,2,0.69999999999999996,-1.0250454839138841,0.0087235319012345658,0.091462296836665208,0.0030990203429876249,0.19668842672642331,1.0791250633718552,0.77926409043821743,0.034606256991372042,0.002814850561726289,0.16227089786574447,0.89030761718749996,4.7123889803846897,1,6,8
