L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
8,0.80000000000000004,1,1,0,0,0,1,100,150,2,0.69999999999999996,-2.5423514629825017,0.0033627332345708169,0.069851411240285821,0.0022755298663637395,0.49709147258048425,2.5271772245269353,1.3569569768264527,0.27729186176977438,0.0014135462838102406,0.19181885726147915,0.73365234374999999,0.78539816339744828,2,1,0
