L,T,J,D,Bx,By,Bz,seed,therm_sweeps,samples,skip,proposal_width,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
16,2,1,1,0,0,0,1,80,100,2,0.69999999999999996,-1.0475329386132199,0.0062563791464692563,0.025174723171672637,0.0013449737798734813,0.37047387515845825,1.4115362728180429,4.0081694744960394,0.029235444432425536,0.0020423375740331764,0.85425003853982118,0.88882690429687505,0.78539816339744828,2,2,0
