L,T,J,D,Bx,By,Bz,E_density_mean,E_density_stderr,M_abs_mean,M_abs_stderr,chi_abs,chi_vec,Cv_per_spin,helical_order_mean,helical_order_stderr,helical_susc_like,acceptance_rate,q_peak_final,axis_peak_final,n_peak_final,ml_configs_saved
16,1.55,1,1,0,0,0,0.002586852142567724,1.7484790043025318e-05,0.000977860046932149,8.26071806942209e-06,0.028572771686988976,0.16358258469230003,0.09128851140447276,0.00015721784114528604,1.9511387345477956e-06,0.0006774799117748711,0.00014775167701784516,2.768458897603675,0.4472135954999579,7.049822692805827,0.0
16,1.6,1,1,0,0,0,0.0003908940677575803,1.27527279521692e-05,0.0011471488314017454,7.409009537723293e-06,0.02467092083472718,0.190886106042557,0.06323009823769424,0.00013803796631193754,2.742639404542653e-06,0.0008710151743919275,5.9696734581175055e-05,1.7562036827601815,0.8366600265340756,4.47213595499958,0.0
16,1.65,1,1,0,0,0,0.0016127768270743448,1.8699208452661367e-05,0.000701661566572437,6.989847130857185e-06,0.02198376095033943,0.10298385112607604,0.08548331458051472,0.0002125581982886683,1.8142406239990254e-06,0.0005472095664773992,9.138651171920025e-05,2.514501008042723,0.8366600265340756,6.4031242374328485,0.0
16,1.7,1,1,0,0,0,0.0016747485747086036,9.335344937898612e-06,0.00046063955147559175,5.446653412850867e-06,0.01712708566826177,0.06532416913343779,0.040308738831744635,8.250572685853947e-05,1.0666660598571437e-06,0.0002466145294309002,7.11461499394204e-05,2.5540539655310726,0.8944271909999159,6.5038450166036395,0.0
16,1.8,1,1,0,0,0,0.002544758271408892,1.0660623119838937e-05,0.0008625716985172611,9.948463001793137e-06,0.028930920194278485,0.1392252449999183,0.03964357220725576,5.5799574526278086e-05,6.828693663694082e-07,0.00012277275697800233,0.00015335659039043514,2.1256594893994007,0.8944271909999159,5.412947441089743,0.0
16,1.9,1,1,0,0,0,0.0018686558849734778,2.399897946436134e-05,0.0011368110649283578,9.331305899932183e-06,0.02503896633471538,0.1413432693089539,0.07742029924120157,2.850396020303427e-05,8.418150367642097e-07,0.00011612523257681114,8.133572677570073e-05,2.228372660552558,0.8944271909999159,5.674504383644443,0.0
16,2.0,1,1,0,0,0,0.0014661265437697737,2.127275648834982e-05,0.0009286079472157621,1.4034460759752004e-05,0.035400305311211425,0.12783789065658668,0.061665323749953704,4.033418321547327e-05,9.204047986955122e-07,0.0001203230200329246,8.447799722572493e-05,2.8399502366265517,1.0,7.231873892705818,0.0
32,0.8,1,1,0,0,0,0.000632735901343186,3.2359955082256337e-06,0.00026370491786815954,2.9870175774862038e-06,0.038008300165737974,0.16527103856546063,0.10091137555138945,0.006058377282253586,4.211198615403083e-05,8.329424090799792,4.147434539725661e-05,2.107444419312218,0.0,10.73312629199899,0.0
32,0.9,1,1,0,0,0,0.001714992140503658,2.9445555541666983e-06,0.00016604485580722946,2.749176023239804e-06,0.03393049806167258,0.147325276163875,0.07829647077359056,0.008146441391205184,8.297003289294833e-05,14.300307696595505,9.66961576794569e-05,2.581081744295464,0.0,13.145341380123988,0.0
32,1.0,1,1,0,0,0,0.0014133565424848467,2.078626347260579e-05,0.00041351693342359347,3.1815544063552682e-06,0.04049243787814128,0.2584209928320706,0.6540034055345755,0.003595476491897992,5.428687825038249e-05,7.961128187286243,8.82896232596333e-05,2.7614871945256603,0.0,14.064138793399332,0.0
32,1.1,1,1,0,0,0,0.004184710868450106,2.5368860607392972e-05,0.0006532620728493269,6.617171406094831e-06,0.08863193968921007,0.4567227070437612,0.7261307612481389,0.0015036275219641902,2.9841165470481085e-05,1.6326508909214665,0.0002003055940855678,0.08781018413800905,0.8944271909999159,0.447213595499958,0.0
32,1.15,1,1,0,0,0,0.001088065777160285,8.736961448446464e-06,0.0005114824459016614,2.3196753627736293e-06,0.030228441680074505,0.2628110496581804,0.19796131588258767,0.0005704015125624053,2.5697395789815938e-05,0.6130402148643145,7.992238772542722e-05,2.048067838344955,0.8366600265340756,10.430723848324238,0.0
32,1.2,1,1,0,0,0,0.0005305060708171251,2.6587650610870636e-06,0.00022120243331463497,2.833818022558489e-06,0.03459868658851122,0.16442813328638342,0.05709438175623472,0.00025301160372911963,1.4701259223928346e-05,0.18262770305945036,4.152769924161474e-05,2.672806997920399,0.8366600265340756,13.612494260788505,0.0
32,1.25,1,1,0,0,0,0.0003309666084074496,1.9140424879936703e-06,0.0006536825593911356,4.65924163958385e-06,0.055952645729970434,0.42310204234758164,0.03790717522043402,0.00018687345615824014,1.1321857839834133e-05,0.06911918943492874,2.7912891186675603e-05,2.6539892762469286,0.5477225575051662,13.516656391282572,0.0
32,1.3,1,1,0,0,0,0.0014707419351348574,5.6200001705203255e-06,0.00030339185383700937,3.035252495117203e-06,0.03468307463738088,0.17191890067309012,0.10575109342063398,0.00010773570601925314,4.538705023164617e-06,0.008241051612529894,8.68561690986216e-05,2.0433563809005757,0.8944271909999159,10.406728592598155,0.0
32,1.35,1,1,0,0,0,0.0005714266131999867,2.667856926676387e-06,0.0002001711526595889,1.6337540906978699e-06,0.018531978545619186,0.1336239284692642,0.050328277148734106,3.9060223580586406e-05,1.1405026460185288e-06,0.0010648177229365223,3.204813355247756e-05,2.0918369053930155,1.0954451150103321,10.653637876331258,0.0
32,1.4,1,1,0,0,0,0.0014063747086698428,1.0302505978667104e-05,0.0005215488245695266,4.593135819188692e-06,0.05062527806570431,0.2883540128258648,0.18610182689670168,3.3647815663377288e-06,1.4013297288294167e-07,7.040039435718652e-05,5.970710669188966e-05,2.601168286492255,0.8366600265340756,13.24764129949177,0.0
32,1.45,1,1,0,0,0,0.0009702439518232497,6.819372175631137e-06,0.00028704268039652145,2.952402958840182e-06,0.030610771890974803,0.16403502239362502,0.11772258634610246,1.8732080553087285e-05,3.456736143651368e-07,0.00017260551948630523,7.243850833860328e-05,2.112012914635251,0.8366600265340756,10.756393447619885,0.0
32,1.5,1,1,0,0,0,0.0006851656621679778,8.761592104167769e-06,0.0004870820592784486,2.5876951208064235e-06,0.025888656848114883,0.24598329911395656,0.13805049357163993,4.023247900143527e-05,7.388190617113285e-07,0.0003358761986140737,3.3182871650173496e-05,2.53207178936319,0.8366600265340756,12.895735729302148,0.0
32,1.55,1,1,0,0,0,0.000954466125383273,4.891079222240124e-06,0.0003242249724814538,5.141438417628145e-06,0.05285986710741713,0.20136032509668622,0.06993929260894,3.217525940716325e-05,5.03611812815729e-07,0.00019364979475993235,4.467670878179227e-05,2.1749644932569305,0.8944271909999159,11.077003204838391,0.0
32,1.6,1,1,0,0,0,0.0008972063282975614,3.2297624305354572e-06,0.0002719734457806029,4.0070415739047005e-06,0.03777961412571977,0.13529958701226996,0.043936859259092,1.049562176615435e-05,2.7353829394909084e-07,8.898285100743817e-05,4.266434262323823e-05,2.7029281243380545,0.8366600265340756,13.765899897936205,0.0
32,1.65,1,1,0,0,0,0.000451627546897433,9.859438442026354e-06,0.0003593878601954165,2.2575194939554484e-06,0.020502731865693638,0.12195162758451068,0.12538330047019813,1.2295099095554238e-05,2.8013441847969524e-07,8.340179289453456e-05,2.5289315050177384e-05,2.715734909979763,1.0,13.831124321616086,0.0
32,1.7,1,1,0,0,0,0.0011384503103968855,3.1663447499644623e-06,0.0002598074371155162,4.175785382626107e-06,0.03547826077572748,0.09726102193230761,0.038149513700348026,1.3784095477899255e-05,1.986027767012221e-07,5.019555956819297e-05,5.5674032924517546e-05,1.9605479531289216,0.5477225575051661,9.984988733093292,0.0
32,1.8,1,1,0,0,0,0.0006301050737477113,3.484804822982583e-06,0.0002677110756480852,4.125525370629742e-06,0.03503275215261555,0.1195277046830998,0.035511971031520546,9.016636721774475e-06,1.6313064929767181e-07,3.27657616700617e-05,3.931573773324204e-05,2.629178273716281,0.5477225575051661,13.390294993016397,0.0
32,1.9,1,1,0,0,0,0.0004549688032510675,3.472289935705587e-06,0.00014422092394081144,4.254940580553299e-06,0.03146323628518943,0.08317395786917299,0.03189115036208955,8.901541760261554e-06,1.5996316607015255e-07,2.602251061946416e-05,2.4597906387107996e-05,2.057458386615567,0.8944271909999159,10.478549517943788,0.0
32,2.0,1,1,0,0,0,0.0008643361933232403,5.739451247435935e-06,0.00031397104206404373,4.075190026668644e-06,0.02899799437432643,0.12374211499075645,0.047001444842854304,6.093771091510866e-06,1.1452700490422111e-07,1.478739321534834e-05,4.788454157599613e-05,2.197010105212938,0.5477225575051661,11.189280584559492,0.0
